1000	 0.000594
2000	 0.001350
3000	 0.002048
4000	 0.002710
5000	 0.003355
6000	 0.003840
7000	 0.004348
8000	 0.004802
9000	 0.005161
10000	 0.005620
11000	 0.006264
12000	 0.006873
13000	 0.007385
14000	 0.007510
15000	 0.008089
16000	 0.008710
17000	 0.009416
18000	 0.009962
19000	 0.010858
20000	 0.011288
21000	 0.008905
22000	 0.008667
23000	 0.009059
24000	 0.009528
25000	 0.010271
26000	 0.010589
27000	 0.010981
28000	 0.011632
29000	 0.012091
30000	 0.012707
31000	 0.013079
32000	 0.013630
33000	 0.014183
34000	 0.014591
35000	 0.014977
36000	 0.015496
37000	 0.015928
38000	 0.016396
39000	 0.016865
40000	 0.017332
41000	 0.018331
42000	 0.019197
43000	 0.018755
44000	 0.019240
45000	 0.019733
46000	 0.020280
47000	 0.020762
48000	 0.021173
49000	 0.021633
50000	 0.022193
51000	 0.022749
52000	 0.023181
53000	 0.023567
54000	 0.024146
55000	 0.024628
56000	 0.025077
57000	 0.025509
58000	 0.026151
59000	 0.026602
60000	 0.027050
61000	 0.027578
62000	 0.027996
63000	 0.028593
64000	 0.028986
65000	 0.029588
66000	 0.030002
67000	 0.030495
68000	 0.030830
69000	 0.031357
70000	 0.031814
71000	 0.032492
72000	 0.032981
73000	 0.033331
74000	 0.033743
75000	 0.034443
76000	 0.035732
77000	 0.035745
78000	 0.036129
79000	 0.036562
80000	 0.037093
81000	 0.037620
82000	 0.038086
83000	 0.038595
84000	 0.039167
85000	 0.039628
86000	 0.040186
87000	 0.040657
88000	 0.041178
89000	 0.041717
90000	 0.042254
91000	 0.042777
92000	 0.042942
93000	 0.043804
94000	 0.044325
95000	 0.044894
96000	 0.045393
97000	 0.045818
98000	 0.046519
99000	 0.052056
100000	 0.047575
101000	 0.048070
102000	 0.048209
103000	 0.048916
104000	 0.049473
105000	 0.050263
106000	 0.050458
107000	 0.051067
108000	 0.051772
109000	 0.052401
110000	 0.052905
111000	 0.053472
112000	 0.053746
113000	 0.054101
114000	 0.054549
115000	 0.055389
116000	 0.055919
117000	 0.057665
118000	 0.056993
119000	 0.057618
120000	 0.058149
121000	 0.058689
122000	 0.059541
123000	 0.059547
124000	 0.060126
125000	 0.060700
126000	 0.061636
127000	 0.061827
128000	 0.062767
129000	 0.063148
130000	 0.063572
131000	 0.064191
132000	 0.069830
133000	 0.065748
134000	 0.065501
135000	 0.066642
136000	 0.066623
137000	 0.067396
138000	 0.067809
139000	 0.068695
140000	 0.069069
141000	 0.069661
142000	 0.070842
143000	 0.071297
144000	 0.070964
145000	 0.071502
146000	 0.075355
147000	 0.073276
148000	 0.074117
149000	 0.074666
150000	 0.075152
151000	 0.075350
152000	 0.076388
153000	 0.077891
154000	 0.078147
155000	 0.078482
156000	 0.078159
157000	 0.078611
158000	 0.088682
159000	 0.082809
160000	 0.080962
161000	 0.080841
162000	 0.082484
163000	 0.083079
164000	 0.083911
165000	 0.083516
166000	 0.085242
167000	 0.085547
168000	 0.086233
169000	 0.090996
170000	 0.087884
171000	 0.090754
172000	 0.090094
173000	 0.087695
174000	 0.090780
175000	 0.090838
176000	 0.091534
177000	 0.092124
178000	 0.092210
179000	 0.098038
180000	 0.096111
181000	 0.095706
182000	 0.095055
183000	 0.095593
184000	 0.094054
185000	 0.097895
186000	 0.097614
187000	 0.098969
188000	 0.098229
189000	 0.103135
190000	 0.100228
191000	 0.101383
192000	 0.100404
193000	 0.101672
194000	 0.101943
195000	 0.101984
196000	 0.103186
197000	 0.103933
198000	 0.115081
199000	 0.103284
200000	 0.106184
201000	 0.105838
202000	 0.106005
203000	 0.106980
204000	 0.104816
205000	 0.105001
206000	 0.105791
207000	 0.107990
208000	 0.106966
209000	 0.107260
210000	 0.108046
211000	 0.108657
212000	 0.109774
213000	 0.109868
214000	 0.110097
215000	 0.113667
216000	 0.115410
217000	 0.112027
218000	 0.113656
219000	 0.113572
220000	 0.114279
221000	 0.114619
222000	 0.115167
223000	 0.116012
224000	 0.117396
225000	 0.117228
226000	 0.117346
227000	 0.118079
228000	 0.118430
229000	 0.118789
230000	 0.119198
231000	 0.122492
232000	 0.121390
233000	 0.121637
234000	 0.122130
235000	 0.122769
236000	 0.123535
237000	 0.123571
238000	 0.124222
239000	 0.126938
240000	 0.125505
241000	 0.125984
242000	 0.126200
243000	 0.126745
244000	 0.127543
245000	 0.127892
246000	 0.132253
247000	 0.129214
248000	 0.129991
249000	 0.130212
250000	 0.130978
251000	 0.131491
252000	 0.132054
253000	 0.133714
254000	 0.133609
255000	 0.134191
256000	 0.134552
257000	 0.135358
258000	 0.136444
259000	 0.136446
260000	 0.140510
261000	 0.137923
262000	 0.138675
263000	 0.138682
264000	 0.139541
265000	 0.140001
266000	 0.140241
267000	 0.142758
268000	 0.141838
269000	 0.142299
270000	 0.142817
271000	 0.143659
272000	 0.143899
273000	 0.145064
274000	 0.145444
275000	 0.145965
276000	 0.146391
277000	 0.147460
278000	 0.147853
279000	 0.159643
280000	 0.150223
281000	 0.184187
282000	 0.149366
283000	 0.150387
284000	 0.151480
285000	 0.152289
286000	 0.159874
287000	 0.153445
288000	 0.154041
289000	 0.154263
290000	 0.155290
291000	 0.155357
292000	 0.178462
293000	 0.165154
294000	 0.157809
295000	 0.157894
296000	 0.158068
297000	 0.162257
298000	 0.158762
299000	 0.159427
300000	 0.160324
301000	 0.160889
302000	 0.161319
303000	 0.164261
304000	 0.172220
305000	 0.164128
306000	 0.164090
307000	 0.165135
308000	 0.166202
309000	 0.172686
310000	 0.167987
311000	 0.169044
312000	 0.171133
313000	 0.168290
314000	 0.185915
315000	 0.169873
316000	 0.170816
317000	 0.171259
318000	 0.171396
319000	 0.175288
320000	 0.173518
321000	 0.173968
322000	 0.174693
323000	 0.174679
324000	 0.175115
325000	 0.188782
326000	 0.177516
327000	 0.177555
328000	 0.178032
329000	 0.177834
330000	 0.186723
331000	 0.179783
332000	 0.179450
333000	 0.180360
334000	 0.180892
335000	 0.187403
336000	 0.191569
337000	 0.182471
338000	 0.183442
339000	 0.184819
340000	 0.194224
341000	 0.186127
342000	 0.186272
343000	 0.187599
344000	 0.187781
345000	 0.189662
346000	 0.188338
347000	 0.189978
348000	 0.189713
349000	 0.193201
350000	 0.191656
351000	 0.191954
352000	 0.192472
353000	 0.193436
354000	 0.206012
355000	 0.194904
356000	 0.194925
357000	 0.196187
358000	 0.196044
359000	 0.202467
360000	 0.197422
361000	 0.197677
362000	 0.198698
363000	 0.199546
364000	 0.200130
365000	 0.199900
366000	 0.201471
367000	 0.201887
368000	 0.206640
369000	 0.206940
370000	 0.203523
371000	 0.204450
372000	 0.205856
373000	 0.206155
374000	 0.206029
375000	 0.206348
376000	 0.207091
377000	 0.212897
378000	 0.208760
379000	 0.208899
380000	 0.209768
381000	 0.211740
382000	 0.211474
383000	 0.211233
384000	 0.213438
385000	 0.222228
386000	 0.216440
387000	 0.214463
388000	 0.214761
389000	 0.215765
390000	 0.222978
391000	 0.223863
392000	 0.217669
393000	 0.218974
394000	 0.226553
395000	 0.220898
396000	 0.220318
397000	 0.220579
398000	 0.222925
399000	 0.222226
400000	 0.221982
401000	 0.222916
402000	 0.228091
403000	 0.223913
404000	 0.224525
405000	 0.225574
406000	 0.236675
407000	 0.226997
408000	 0.228189
409000	 0.229068
410000	 0.234704
411000	 0.229841
412000	 0.230085
413000	 0.231128
414000	 0.234448
415000	 0.241242
416000	 0.232985
417000	 0.235156
418000	 0.247239
419000	 0.236291
420000	 0.236756
421000	 0.244489
422000	 0.241236
423000	 0.239704
424000	 0.240219
425000	 0.240044
426000	 0.245020
427000	 0.241947
428000	 0.241565
429000	 0.243825
430000	 0.242437
431000	 0.243190
432000	 0.244596
433000	 0.249859
434000	 0.245011
435000	 0.245071
436000	 0.245366
437000	 0.255705
438000	 0.252133
439000	 0.248026
440000	 0.254475
441000	 0.251765
442000	 0.251111
443000	 0.251021
444000	 0.254070
445000	 0.253564
446000	 0.252203
447000	 0.252539
448000	 0.256706
449000	 0.254080
450000	 0.254806
451000	 0.256751
452000	 0.255924
453000	 0.256526
454000	 0.280527
455000	 0.260294
456000	 0.257835
457000	 0.260720
458000	 0.281748
459000	 0.265188
460000	 0.261769
461000	 0.266309
462000	 0.263234
463000	 0.264284
464000	 0.263989
465000	 0.267278
466000	 0.264942
467000	 0.266907
468000	 0.276382
469000	 0.267831
470000	 0.269212
471000	 0.268483
472000	 0.271340
473000	 0.268541
474000	 0.270836
475000	 0.279738
476000	 0.271737
477000	 0.273178
478000	 0.274132
479000	 0.274430
480000	 0.274147
481000	 0.275286
482000	 0.282612
483000	 0.277248
484000	 0.278070
485000	 0.280368
486000	 0.279650
487000	 0.280397
488000	 0.284868
489000	 0.281896
490000	 0.281888
491000	 0.282565
492000	 0.284237
493000	 0.283219
494000	 0.283683
495000	 0.286784
496000	 0.285245
497000	 0.286721
498000	 0.290474
499000	 0.286414
500000	 0.287658
501000	 0.295047
502000	 0.288935
503000	 0.291115
504000	 0.293277
505000	 0.291476
506000	 0.292417
507000	 0.297710
508000	 0.293376
509000	 0.294406
510000	 0.296387
511000	 0.295799
512000	 0.297140
513000	 0.301063
514000	 0.300203
515000	 0.298637
516000	 0.300103
517000	 0.314320
518000	 0.302038
519000	 0.310194
520000	 0.306005
521000	 0.305399
522000	 0.324219
523000	 0.324311
524000	 0.307856
525000	 0.313350
526000	 0.308968
527000	 0.308516
528000	 0.324561
529000	 0.312551
530000	 0.313282
531000	 0.321086
532000	 0.312344
533000	 0.312847
534000	 0.317247
535000	 0.313418
536000	 0.313731
537000	 0.316898
538000	 0.315511
539000	 0.325054
540000	 0.317463
541000	 0.317397
542000	 0.322301
543000	 0.318722
544000	 0.318774
545000	 0.332497
546000	 0.322159
547000	 0.323834
548000	 0.330521
549000	 0.322619
550000	 0.323013
551000	 0.327351
552000	 0.322925
553000	 0.328558
554000	 0.326545
555000	 0.325168
556000	 0.328655
557000	 0.327801
558000	 0.327505
559000	 0.334787
560000	 0.330023
561000	 0.329939
562000	 0.346997
563000	 0.333650
564000	 0.338841
565000	 0.333847
566000	 0.338158
567000	 0.339881
568000	 0.336301
569000	 0.337226
570000	 0.346230
571000	 0.337976
572000	 0.339717
573000	 0.338177
574000	 0.339393
575000	 0.346013
576000	 0.341226
577000	 0.342367
578000	 0.345114
579000	 0.342230
580000	 0.345984
581000	 0.344927
582000	 0.345821
583000	 0.348544
584000	 0.346284
585000	 0.347512
586000	 0.350724
587000	 0.349513
588000	 0.350368
589000	 0.350024
590000	 0.350085
591000	 0.357369
592000	 0.349631
593000	 0.362598
594000	 0.353826
595000	 0.356800
596000	 0.362248
597000	 0.355620
598000	 0.360859
599000	 0.374240
600000	 0.359757
601000	 0.371037
602000	 0.362036
603000	 0.379094
604000	 0.368808
605000	 0.365495
606000	 0.374652
607000	 0.364160
608000	 0.366707
609000	 0.364924
610000	 0.368022
611000	 0.379081
612000	 0.366799
613000	 0.372481
614000	 0.374125
615000	 0.370950
616000	 0.374674
617000	 0.370719
618000	 0.374389
619000	 0.370683
620000	 0.375921
621000	 0.373425
622000	 0.373022
623000	 0.375738
624000	 0.374464
625000	 0.380445
626000	 0.375723
627000	 0.375860
628000	 0.402235
629000	 0.377175
630000	 0.384310
631000	 0.379055
632000	 0.381759
633000	 0.379841
634000	 0.381918
635000	 0.390516
636000	 0.410576
637000	 0.386603
638000	 0.384806
639000	 0.389227
640000	 0.385339
641000	 0.388186
642000	 0.388775
643000	 0.385645
644000	 0.393713
645000	 0.389630
646000	 0.390518
647000	 0.390046
648000	 0.389873
649000	 0.391658
650000	 0.392014
651000	 0.394130
652000	 0.392609
653000	 0.397515
654000	 0.394641
655000	 0.396630
656000	 0.395664
657000	 0.396185
658000	 0.404456
659000	 0.396663
660000	 0.401836
661000	 0.399044
662000	 0.404713
663000	 0.400212
664000	 0.400898
665000	 0.402515
666000	 0.403948
667000	 0.409865
668000	 0.403701
669000	 0.411298
670000	 0.406552
671000	 0.411834
672000	 0.408651
673000	 0.425466
674000	 0.424534
675000	 0.412774
676000	 0.411204
677000	 0.412883
678000	 0.430190
679000	 0.416168
680000	 0.423634
681000	 0.415477
682000	 0.418141
683000	 0.416289
684000	 0.422373
685000	 0.418405
686000	 0.431697
687000	 0.418546
688000	 0.425798
689000	 0.421515
690000	 0.422262
691000	 0.424654
692000	 0.424944
693000	 0.435361
694000	 0.424625
695000	 0.428859
696000	 0.422461
697000	 0.432782
698000	 0.425025
699000	 0.430040
700000	 0.427429
701000	 0.434122
702000	 0.427718
703000	 0.440888
704000	 0.432567
705000	 0.439251
706000	 0.434742
707000	 0.436115
708000	 0.434009
709000	 0.438374
710000	 0.436009
711000	 0.438070
712000	 0.436948
713000	 0.437251
714000	 0.437263
715000	 0.439002
716000	 0.438573
717000	 0.440651
718000	 0.445604
719000	 0.442516
720000	 0.446753
721000	 0.441981
722000	 0.451800
723000	 0.445614
724000	 0.449599
725000	 0.444675
726000	 0.454976
727000	 0.448635
728000	 0.467263
729000	 0.451450
730000	 0.462020
731000	 0.452307
732000	 0.455694
733000	 0.451349
734000	 0.463418
735000	 0.461148
736000	 0.456617
737000	 0.459276
738000	 0.460683
739000	 0.458273
740000	 0.458797
741000	 0.460162
742000	 0.459818
743000	 0.461898
744000	 0.461060
745000	 0.465225
746000	 0.460676
747000	 0.463384
748000	 0.461865
749000	 0.468624
750000	 0.463843
751000	 0.468248
752000	 0.467883
753000	 0.471426
754000	 0.467936
755000	 0.469432
756000	 0.467741
757000	 0.475113
758000	 0.471773
