1000	 0.000410
2000	 0.000761
3000	 0.001190
4000	 0.001645
5000	 0.001982
6000	 0.002379
7000	 0.002761
8000	 0.003105
9000	 0.003286
10000	 0.003743
11000	 0.003806
12000	 0.004182
13000	 0.004626
14000	 0.005520
15000	 0.004939
16000	 0.005354
17000	 0.005732
18000	 0.006023
19000	 0.006424
20000	 0.006827
21000	 0.007330
22000	 0.007638
23000	 0.008030
24000	 0.007458
25000	 0.006655
26000	 0.005964
27000	 0.006263
28000	 0.006395
29000	 0.006661
30000	 0.006874
31000	 0.007396
32000	 0.007473
33000	 0.007644
34000	 0.007874
35000	 0.008114
36000	 0.008729
37000	 0.008654
38000	 0.008915
39000	 0.009590
40000	 0.009638
41000	 0.009861
42000	 0.010417
43000	 0.010490
44000	 0.010792
45000	 0.011556
46000	 0.011418
47000	 0.011779
48000	 0.011944
49000	 0.012216
50000	 0.012501
51000	 0.012991
52000	 0.012876
53000	 0.013001
54000	 0.013746
55000	 0.013885
56000	 0.014364
57000	 0.014303
58000	 0.014745
59000	 0.014899
60000	 0.015136
61000	 0.015537
62000	 0.015793
63000	 0.015903
64000	 0.016615
65000	 0.016606
66000	 0.016627
67000	 0.017036
68000	 0.017350
69000	 0.017437
70000	 0.017737
71000	 0.017961
72000	 0.018223
73000	 0.018437
74000	 0.018733
75000	 0.019008
76000	 0.019481
77000	 0.019698
78000	 0.019987
79000	 0.020254
80000	 0.020509
81000	 0.021029
82000	 0.021380
83000	 0.021597
84000	 0.021437
85000	 0.021976
86000	 0.022146
87000	 0.022541
88000	 0.022635
89000	 0.023005
90000	 0.023563
91000	 0.024065
92000	 0.023808
93000	 0.024364
94000	 0.024939
95000	 0.024744
96000	 0.025164
97000	 0.025294
98000	 0.025432
99000	 0.025833
100000	 0.026256
101000	 0.026568
102000	 0.026787
103000	 0.026964
104000	 0.027260
105000	 0.027708
106000	 0.028036
107000	 0.028158
108000	 0.028656
109000	 0.028763
110000	 0.028980
111000	 0.029296
112000	 0.029516
113000	 0.029841
114000	 0.030186
115000	 0.031175
116000	 0.031771
117000	 0.030705
118000	 0.031020
119000	 0.031318
120000	 0.031564
121000	 0.031881
122000	 0.032090
123000	 0.032384
124000	 0.032716
125000	 0.033001
126000	 0.033357
127000	 0.033876
128000	 0.034111
129000	 0.034220
130000	 0.034337
131000	 0.034692
132000	 0.035022
133000	 0.035315
134000	 0.035632
135000	 0.035952
136000	 0.036421
137000	 0.036265
138000	 0.036862
139000	 0.036838
140000	 0.037206
141000	 0.037927
142000	 0.037864
143000	 0.037835
144000	 0.038224
145000	 0.038508
146000	 0.038574
147000	 0.038944
148000	 0.039164
149000	 0.039660
150000	 0.040311
151000	 0.040661
152000	 0.040740
153000	 0.041052
154000	 0.041166
155000	 0.041516
156000	 0.041868
157000	 0.042124
158000	 0.042423
159000	 0.042821
160000	 0.043104
161000	 0.043399
162000	 0.043997
163000	 0.047073
164000	 0.044115
165000	 0.044467
166000	 0.044667
167000	 0.044960
168000	 0.045206
169000	 0.045412
170000	 0.045646
171000	 0.046000
172000	 0.046564
173000	 0.046764
174000	 0.047121
175000	 0.047347
176000	 0.047795
177000	 0.047947
178000	 0.048383
179000	 0.048648
180000	 0.048897
181000	 0.049387
182000	 0.050511
183000	 0.050040
184000	 0.049944
185000	 0.050314
186000	 0.051267
187000	 0.051006
188000	 0.051544
189000	 0.051543
190000	 0.052458
191000	 0.052745
192000	 0.052758
193000	 0.053335
194000	 0.053590
195000	 0.053571
196000	 0.053830
197000	 0.053827
198000	 0.057985
199000	 0.056593
200000	 0.056360
201000	 0.056468
202000	 0.057059
203000	 0.057315
204000	 0.057867
205000	 0.058785
206000	 0.058441
207000	 0.058546
208000	 0.059499
209000	 0.059660
210000	 0.060434
211000	 0.059533
212000	 0.060971
213000	 0.063874
214000	 0.061869
215000	 0.061569
216000	 0.062270
217000	 0.062518
218000	 0.063444
219000	 0.063023
220000	 0.063415
221000	 0.064309
222000	 0.064635
223000	 0.064732
224000	 0.065389
225000	 0.066194
226000	 0.065833
227000	 0.070549
228000	 0.067376
229000	 0.068080
230000	 0.067919
231000	 0.068623
232000	 0.068467
233000	 0.068772
234000	 0.069068
235000	 0.069700
236000	 0.070056
237000	 0.070273
238000	 0.070306
239000	 0.072698
240000	 0.073498
241000	 0.071308
242000	 0.071552
243000	 0.072126
244000	 0.072320
245000	 0.072718
246000	 0.072734
247000	 0.073099
248000	 0.073441
249000	 0.073980
250000	 0.073982
251000	 0.077659
252000	 0.078308
253000	 0.076137
254000	 0.076286
255000	 0.076594
256000	 0.076683
257000	 0.077482
258000	 0.077414
259000	 0.077857
260000	 0.078378
261000	 0.078574
262000	 0.079131
263000	 0.080863
264000	 0.080398
265000	 0.079511
266000	 0.080388
267000	 0.081447
268000	 0.081314
269000	 0.081121
270000	 0.081761
271000	 0.082371
272000	 0.083719
273000	 0.086711
274000	 0.084297
